local	file:///media/jorrit/branta/proj/globi/data-new/choy2017/./globi.json	c03c4afacb66d7fe2744922917a005a8df59cec72bc534c21fcbc89c1ae1f939	2022-05-20T14:57:50.017Z	
local	file:///media/jorrit/branta/proj/globi/data-new/choy2017/./schema.json	5cc62cd05bcacac28640caac112bfc17fee04c6f036bc95e9db985de2c1729ee	2022-05-20T14:57:50.406Z	
local	file:///media/jorrit/branta/proj/globi/data-new/choy2017/./rspb20172116supp4.csv	3aea4096490d0fb7f258a31ef162ee9359ac15659f7ee84af26158e8e4a4be2a	2022-05-20T14:57:50.414Z	
